AA, -69, 390122819, HH, 37, -61, 390094721, 
AA, -68, 392502232, GG, 2, -47, 392490432, 
AA, -69, 393900657, BB, 49, 31, 393793389, 
AA, -68, 394305126, CC, 3, -68, 394309491, 
AA, -69, 395009978, EE, 41, -75, 394990316, 
AA, -69, 395596600, DD, 36, -70, 395572081, 
AA, -69, 395697663, FF, 47, -68, 395689921, 
AA, -68, 398119755, HH, 38, -61, 398096807, 
AA, -68, 400488785, GG, 3, -48, 400492432, 
AA, -68, 402035499, BB, 50, 31, 401795398, 
AA, -69, 402303753, CC, 4, -70, 402311492, 
AA, -69, 403008913, EE, 42, -74, 402992348, 
AA, -69, 403603357, DD, 37, -64, 403573121, 
AA, -69, 403699328, FF, 48, -67, 403692016, 
AA, -69, 406163751, HH, 39, -60, 406098718, 
AA, -69, 408652954, GG, 4, -59, 408494410, 
AA, -68, 410090981, BB, 51, 31, 409797394, 
AA, -69, 410306163, CC, 5, -69, 410313437, 
AA, -70, 411028992, EE, 43, -75, 410994264, 
AA, -70, 412959033, DD, 38, -63, 411575079, 
AA, -71, 412962950, FF, 49, -70, 411693953, 
AA, -69, 414136395, HH, 40, -61, 414100756, 
AA, -68, 416507804, GG, 5, -45, 416496387, 
AA, -68, 417814356, BB, 52, 31, 417799317, 
AA, -68, 418405720, CC, 6, -72, 418315460, 
AA, -68, 419013273, EE, 44, -74, 418996372, 
AA, -70, 419604573, DD, 39, -69, 419576107, 
AA, -71, 419826185, FF, 50, -68, 419695980, 
AA, -71, 422131510, HH, 41, -60, 422102799, 
AA, -71, 424499912, GG, 6, -38, 424497435, 
AA, -71, 425833079, BB, 53, 31, 425801397, 
AA, -71, 427770440, FF, 51, -68, 427697963, 
AA, -71, 428813220, CC, 7, -73, 426317460, 
AA, -71, 429061336, EE, 45, -75, 426998258, 
AA, -71, 429338025, DD, 40, -71, 427577096, 
AA, -71, 430132806, HH, 42, -60, 430104825, 
AA, -71, 432495375, GG, 7, -35, 432499394, 
AA, -71, 433817748, BB, 54, 31, 433803391, 
AA, -71, 434312194, CC, 8, -73, 434319476, 
AA, -71, 435021710, EE, 46, -75, 435000422, 
AA, -71, 435605610, DD, 41, -71, 435578113, 
AA, -71, 435823478, FF, 52, -68, 435699918, 
AA, -70, 438134223, HH, 43, -60, 438106758, 
AA, -71, 440590122, GG, 8, -35, 440501374, 
AA, -70, 441817902, BB, 55, 31, 441805314, 
AA, -70, 442312715, CC, 9, -77, 442321352, 
AA, -74, 443060505, EE, 47, -74, 443002332, 
AA, -72, 443707737, FF, 53, -68, 443701919, 
AA, -70, 446214131, DD, 42, -74, 443579084, 
AA, -70, 446435705, HH, 44, -61, 446108719, 
AA, -70, 448527984, GG, 9, -34, 448467083, 
AA, -71, 449773346, BB, 56, 31, 449807382, 
AA, -71, 450318531, CC, 10, -76, 450287865, 
AA, -70, 451027055, EE, 48, -75, 451004317, 
AA, -71, 451616390, DD, 43, -74, 451578737, 
AA, -71, 451717181, FF, 54, -68, 451703294, 
AA, -70, 454136807, HH, 45, -61, 454112251, 
AA, -70, 456505033, GG, 10, -33, 456469075, 
AA, -70, 457822847, BB, 57, 31, 457809337, 
AA, -71, 458315636, CC, 11, -74, 458289834, 
AA, -70, 459025603, EE, 49, -75, 459006323, 
AA, -70, 459666267, DD, 44, -66, 459579820, 
AA, -71, 459824821, FF, 55, -69, 459705269, 
AA, -70, 462134743, HH, 46, -60, 462114276, 
AA, -68, 464508719, GG, 11, -33, 464471068, 
AA, -68, 465822433, BB, 58, 31, 465811364, 
AA, -67, 466334077, CC, 12, -74, 466291829, 
AA, -67, 467029479, EE, 50, -75, 467008418, 
AA, -67, 467621166, DD, 45, -74, 467581763, 
AA, -68, 467849718, FF, 56, -70, 467707143, 
AA, -68, 470155804, HH, 47, -61, 470116288, 
AA, -68, 472625998, GG, 12, -33, 472472002, 
AA, -68, 473834183, BB, 59, 31, 473813367, 
AA, -68, 474318197, CC, 13, -74, 474293861, 
AA, -67, 475027183, EE, 51, -75, 475010329, 
AA, -67, 475618000, DD, 46, -73, 475582826, 
AA, -68, 475716401, FF, 57, -69, 475709280, 
AA, -67, 479338004, HH, 48, -60, 478118255, 
AA, -68, 480514443, GG, 13, -34, 480473012, 
AA, -68, 481826175, BB, 60, 31, 481815346, 
AA, -68, 482326689, CC, 14, -74, 482295846, 
AA, -69, 483043179, EE, 52, -75, 483012276, 
AA, -68, 483611842, DD, 47, -62, 483583745, 
AA, -68, 483719632, FF, 58, -69, 483711170, 
AA, -68, 486160788, HH, 49, -61, 486120225, 
AA, -68, 488508329, GG, 14, -33, 488474038, 
AA, -68, 489830208, BB, 61, 31, 489817304, 
AA, -68, 490323691, CC, 15, -74, 490297864, 
AA, -67, 491035960, EE, 53, -75, 491014403, 
AA, -67, 491645261, DD, 48, -62, 491584788, 
AA, -67, 491722315, FF, 59, -69, 491713278, 
AA, -67, 496186250, HH, 50, -61, 494122328, 
AA, -67, 496526356, GG, 15, -33, 496475046, 
AA, -67, 497835836, BB, 62, 31, 497819397, 
AA, -67, 498333781, CC, 16, -73, 498299812, 
AA, -67, 499041918, EE, 54, -74, 499016421, 
AA, -68, 499612569, DD, 49, -67, 499585832, 
AA, -69, 499765441, FF, 60, -69, 499715261, 
AA, -67, 502157724, HH, 51, -61, 502124311, 
AA, -67, 504528382, GG, 16, -33, 504476013, 
AA, -67, 505833145, BB, 63, 31, 505821376, 
AA, -67, 506334936, CC, 17, -74, 506307334, 
AA, -67, 507040905, EE, 55, -74, 507018341, 
AA, -67, 507619899, DD, 50, -74, 507586829, 
AA, -67, 507849741, FF, 61, -69, 507717266, 
AA, -68, 510244008, HH, 52, -59, 510121527, 
AA, -69, 512529940, GG, 17, -30, 512473615, 
AA, -70, 513836395, BB, 64, 31, 513823756, 
AA, -70, 514328420, CC, 18, -73, 514300335, 
AA, -71, 515040224, EE, 56, -74, 515020332, 
AA, -71, 515624283, DD, 51, -75, 515581159, 
AA, -71, 515733281, FF, 62, -69, 515720916, 
AA, -71, 518155418, HH, 53, -58, 518123517, 
AA, -71, 520509822, GG, 18, -30, 520474591, 
AA, -68, 521861069, BB, 65, 31, 521825870, 
AA, -68, 522331296, CC, 19, -74, 522302261, 
AA, -70, 523044173, EE, 57, -74, 523022274, 
AA, -70, 523629213, DD, 52, -63, 523582144, 
AA, -70, 523769926, FF, 63, -69, 523722958, 
AA, -68, 526167847, HH, 54, -57, 526125541, 
AA, -68, 528593872, GG, 19, -30, 528475615, 
AA, -69, 530117938, BB, 66, 31, 529827813, 
AA, -69, 531731445, FF, 64, -69, 531724936, 
AA, -69, 532382543, CC, 20, -74, 530304300, 
AA, -70, 532511284, EE, 58, -74, 531024357, 
AA, -69, 532755942, DD, 53, -70, 531583158, 
AA, -68, 534187903, HH, 55, -59, 534127409, 
AA, -68, 537845496, BB, 67, 31, 537829878, 
AA, -68, 537968282, GG, 20, -30, 536476667, 
AA, -68, 538340138, CC, 21, -73, 538306247, 
AA, -68, 539055492, EE, 59, -73, 539026246, 
AA, -69, 539618216, DD, 54, -70, 539584199, 
AA, -69, 539817209, FF, 65, -69, 539726884, 
AA, -68, 542159713, HH, 56, -59, 542129437, 
AA, -68, 544515662, GG, 21, -32, 544477659, 
AA, -68, 545878751, BB, 68, 31, 545831879, 
AA, -69, 546357238, CC, 22, -73, 546308259, 
AA, -68, 547734360, FF, 66, -69, 547728953, 
