AA, -72, 13:16:02, FF, 22,    -66, 13:16:00, 
AA, -71, 13:16:03, GG, 22,    -62, 13:16:01, 
AA, -70, 13:16:04, EE, 28,    -72, 13:16:03, 
AA, -70, 13:16:06, BB, 28,    -74, 13:16:07, 
AA, -71, 13:16:08, DD, 29,    -63, 13:16:08, 
AA, -70, 13:16:09, CC, 29,    -43, 13:16:09, 
AA, -72, 13:16:10, HH, 24,    -66, 13:16:11, 
AA, -70, 13:16:12, GG, 23,    -62, 13:16:12, 
AA, -71, 13:16:12, EE, 29,    -72, 13:16:13, 
AA, -75, 13:16:14, FF, 23,    -68, 13:16:13, 
AA, -73, 13:16:15, BB, 29,    -73, 13:16:16, 
AA, -73, 13:16:17, DD, 30,    -62, 13:16:17, 
AA, -72, 13:16:18, CC, 30,    -42, 13:16:19, 
AA, -73, 13:16:19, HH, 25,    -66, 13:16:19, 
AA, -72, 13:16:20, GG, 24,    -62, 13:16:20, 
AA, -73, 13:16:22, EE, 30,    -72, 13:16:23, 
AA, -71, 13:16:23, FF, 24,    -67, 13:16:22, 
AA, -72, 13:16:24, BB, 30,    -73, 13:16:25, 
AA, -71, 13:16:25, DD, 31,    -63, 13:16:25, 
AA, -72, 13:16:27, CC, 31,    -42, 13:16:28, 
AA, -73, 13:16:28, HH, 26,    -66, 13:16:28, 
AA, -73, 13:16:28, GG, 25,    -62, 13:16:29, 
AA, -73, 13:16:31, FF, 25,    -67, 13:16:31, 
AA, -72, 13:16:31, EE, 31,    -71, 13:16:32, 
AA, -72, 13:16:34, BB, 31,    -74, 13:16:35, 
AA, -71, 13:16:35, DD, 32,    -63, 13:16:35, 
AA, -71, 13:16:36, CC, 32,    -42, 13:16:37, 
AA, -71, 13:16:38, GG, 26,    -63, 13:16:37, 
AA, -71, 13:16:38, HH, 27,    -66, 13:16:37, 
AA, -71, 13:16:40, FF, 26,    -67, 13:16:40, 
AA, -72, 13:16:41, EE, 32,    -70, 13:16:41, 
AA, -73, 13:16:43, BB, 32,    -72, 13:16:44, 
AA, -72, 13:16:44, DD, 33,    -63, 13:16:44, 
AA, -73, 13:16:46, CC, 33,    -42, 13:16:47, 
AA, -73, 13:16:47, GG, 27,    -62, 13:16:46, 
AA, -73, 13:16:47, HH, 28,    -66, 13:16:46, 
AA, -73, 13:16:48, FF, 27,    -67, 13:16:49, 
AA, -73, 13:16:49, EE, 33,    -71, 13:16:49, 
AA, -73, 13:16:52, BB, 33,    -75, 13:16:54, 
AA, -72, 13:16:54, DD, 34,    -63, 13:16:53, 
AA, -73, 13:16:55, CC, 34,    -47, 13:16:56, 
AA, -73, 13:16:56, GG, 28,    -62, 13:16:56, 
